Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
453,1,********,4,0,1,1,0,1,3.0,0,2,64,57,48
454,0,********,0,0,1,4,1,1,3.0,0,0,54,61,63
455,1,********,1,0,1,1,2,1,0.0,1,0,37,56,47
456,0,********,1,1,1,0,2,0,3.0,1,0,79,89,89
457,1,********,0,0,1,2,1,1,1.0,2,0,54,54,49
458,0,********,1,1,1,1,1,2,2.0,1,3,100,100,100
459,1,********,2,1,2,1,2,0,4.0,2,0,72,65,68
460,1,********,1,0,1,1,1,0,1.0,0,1,52,57,55
461,1,********,4,0,1,1,2,1,1.0,1,0,54,54,45
462,0,********,4,1,1,0,0,0,1.0,0,0,68,68,74
463,0,********,4,0,1,3,2,1,4.0,1,0,77,90,91
464,1,********,1,1,0,0,2,1,2.1458942516082424,0,0,75,58,62
465,0,********,4,1,1,1,2,0,4.0,2,0,84,87,91
466,0,********,0,0,1,0,2,0,1.0,1,2,26,31,38
467,1,********,2,0,0,1,1,0,7.0,1,2,76,69,67
468,0,********,2,0,0,2,1,1,3.0,0,0,79,89,87
469,1,********,4,1,1,1,1,1,2.0,0,0,93,75,77
470,0,********,0,1,0,0,2,0,1.0,0,0,83,85,90
471,0,********,2,1,2,1,1,1,0.0,0,1,62,68,74
472,0,********,0,1,0,1,2,1,4.0,1,0,68,86,84
473,0,********,5,1,1,1,2,0,5.0,0,2,57,66,60
474,0,********,0,1,2,2,2,1,2.0,0,0,90,90,91
475,0,********,1,1,0,4,2,1,3.0,2,2,73,77,84
476,1,********,1,1,0,2,2,1,2.0,1,0,76,62,66
477,1,********,6,1,1,1,2,0,1.0,1,0,80,68,72
478,0,********,3,1,1,2,0,1,1.0,0,0,53,64,70
479,1,********,0,1,1,2,2,1,4.0,1,2,78,72,68
480,1,********,2,1,0,1,2,1,1.0,0,0,73,71,68
481,0,********,0,0,2,1,2,1,3.0,1,0,52,59,56
482,1,********,4,0,1,1,2,1,2.0,0,2,70,69,62
483,1,********,2,1,1,0,2,1,2.0,0,0,59,52,46
484,0,********,0,1,1,2,1,0,3.0,1,1,48,51,54
485,1,********,2,1,1,1,2,0,2.1458942516082424,1,1,67,72,69
486,1,********,4,0,1,1,2,1,3.0,0,0,61,47,56
487,0,********,0,0,1,1,2,2,4.0,1,0,60,75,74
488,1,********,5,1,0,0,1,1,1.0,1,0,65,53,58
489,1,********,0,0,0,4,0,1,5.0,1,0,76,80,79
490,0,********,0,0,1,1,1,0,1.0,1,1,64,84,76
491,0,********,0,1,2,0,2,2,0.0,2,0,64,64,70
492,0,********,4,1,1,1,2,0,1.0,1,0,83,83,90
493,0,********,1,1,1,1,2,1,6.0,1,1,78,86,88
494,0,********,2,1,1,0,1,1,2.0,1,1,53,63,68
495,1,********,2,1,0,0,2,1,4.0,0,0,68,64,66
496,0,********,4,1,1,1,1,0,3.0,1,1,53,47,52
497,0,********,4,0,0,4,2,0,1.0,1,0,59,78,76
499,1,********,4,1,1,1,2,1,3.0,1,1,73,69,70
500,0,********,3,1,1,1,2,1,2.0,1,0,74,80,84
501,0,********,0,1,0,1,2,1,0.0,0,1,91,85,90
502,1,********,4,0,1,0,2,1,0.0,1,3,63,61,54
503,0,********,0,1,0,1,1,1,3.0,1,2,100,91,96
504,0,********,3,0,1,2,1,1,1.0,0,0,41,61,57
505,0,********,5,1,1,1,2,1,3.0,1,1,79,80,78
506,1,********,2,1,1,1,1,1,1.0,1,0,70,71,67
508,1,********,6,1,1,2,2,0,3.0,0,0,79,78,77
509,0,********,1,1,1,1,1,0,1.0,0,0,88,93,89
510,1,********,4,1,1,1,2,0,3.0,2,0,76,71,73
511,1,********,6,1,1,4,2,1,2.0,2,1,62,49,42
512,1,********,5,0,1,1,1,0,2.0,1,1,61,48,52
513,0,********,5,1,0,0,1,1,3.0,0,0,55,61,63
514,0,********,3,0,0,2,2,1,3.0,1,0,77,97,94
515,0,********,5,1,0,1,2,0,1.0,0,0,76,87,85
516,0,********,4,1,1,1,2,0,1.0,0,3,74,89,84
517,0,********,4,1,0,0,0,1,1.0,1,0,64,72,71
518,0,********,5,1,0,2,1,0,1.0,1,0,67,79,79
519,0,********,2,0,0,1,2,0,5.0,1,0,67,78,79
520,1,********,6,1,1,1,2,0,3.0,0,0,71,49,52
521,0,********,0,1,1,2,2,1,4.0,0,0,91,86,84
522,1,********,1,1,1,1,2,1,5.0,0,2,71,58,58
523,1,********,3,0,2,3,1,1,2.0,2,0,56,61,52
524,1,********,2,1,0,1,2,0,2.0,0,3,53,52,49
525,1,********,4,1,1,2,2,1,3.0,0,2,70,60,60
526,1,********,5,0,0,2,2,1,4.0,1,1,54,60,58
527,0,********,2,0,1,0,2,1,2.0,2,0,36,53,43
528,0,********,1,0,1,2,2,0,2.0,0,1,28,40,46
529,0,********,0,1,1,1,0,0,1.0,0,0,60,72,68
530,0,********,0,1,0,1,3,1,1.0,0,0,68,67,73
531,0,********,5,1,1,1,0,1,2.0,0,0,45,53,51
532,1,********,0,1,0,2,2,1,2.0,1,1,60,60,56
533,0,********,0,1,0,1,2,0,4.0,1,0,79,88,94
534,1,********,2,1,0,1,2,0,1.0,1,2,75,70,69
535,0,********,1,0,0,1,2,1,5.0,0,0,66,83,83
536,1,********,0,1,0,2,0,0,2.0,2,1,47,58,55
537,0,********,2,1,1,1,0,1,1.0,1,0,49,65,60
538,1,********,1,1,0,4,2,0,2.0,1,1,82,65,69
539,1,********,0,1,0,1,2,0,3.0,1,2,99,93,87
540,1,********,2,1,0,1,2,0,1.0,0,0,75,69,68
541,1,********,0,0,2,2,2,0,2.0,1,1,76,80,78
542,0,********,0,1,1,0,1,1,3.0,0,0,83,78,80
543,0,********,0,1,1,2,1,0,2.0,0,2,86,97,93
544,0,********,6,1,1,1,2,1,2.0,2,0,64,63,66
545,1,********,5,0,0,1,1,1,1.0,1,0,80,84,82
546,0,********,5,1,0,1,2,1,3.0,1,0,92,100,97
547,1,********,2,1,0,0,1,1,2.0,0,1,71,66,64
548,0,********,2,0,1,1,1,0,5.0,1,1,61,66,64
549,1,********,3,1,1,1,2,1,1.0,1,1,77,72,69
550,1,********,5,0,1,4,2,1,0.0,2,1,76,74,63
551,1,********,1,0,0,1,1,0,2.0,0,0,89,91,90
552,0,********,6,1,1,1,0,0,3.0,0,0,38,47,48
553,1,********,4,0,1,1,1,0,2.0,0,0,79,62,65
554,1,********,0,1,1,0,1,1,1.0,0,2,56,46,41
555,0,********,4,0,2,2,1,0,2.1458942516082424,0,2,33,40,34
557,1,********,3,0,1,2,1,1,1.0,1,0,63,69,69
558,0,********,0,0,1,2,2,0,2.0,1,1,51,68,68
559,1,********,5,1,1,1,2,1,2.0,1,2,75,66,63
560,0,********,4,1,0,0,2,0,3.0,1,3,74,75,79
561,0,********,4,1,1,2,1,1,3.0,1,2,66,76,77
562,1,********,1,1,0,1,1,0,2.0,1,1,95,89,92
563,0,********,4,0,0,0,2,1,1.0,2,0,63,80,80
564,1,********,1,0,1,1,2,2,1.0,1,1,46,50,45
565,1,********,0,1,1,0,2,0,2.0,1,1,46,42,44
566,0,********,1,0,0,2,0,0,4.0,0,0,89,98,97
567,0,********,3,0,0,1,3,1,2.0,2,0,61,72,80
568,1,********,2,0,1,1,1,1,6.0,0,1,62,47,47
569,1,********,1,0,1,2,1,1,2.0,0,3,70,69,68
570,1,********,6,1,0,0,1,1,1.0,0,0,73,76,71
571,1,********,1,1,1,1,0,1,1.0,1,0,88,94,89
572,0,********,4,1,2,2,2,0,5.0,0,2,54,62,57
573,0,********,2,0,0,4,2,1,1.0,1,0,50,66,64
574,0,********,2,1,1,4,2,0,1.0,0,2,76,82,72
575,1,********,0,0,2,1,2,1,7.0,1,0,40,55,53
576,1,********,4,1,0,1,2,1,0.0,1,0,61,51,52
577,0,********,2,1,1,1,2,1,1.0,1,1,78,89,87
578,0,********,4,0,0,2,2,0,1.0,1,2,49,56,59
579,0,********,3,1,1,1,1,0,3.0,1,1,52,60,68
580,0,********,5,1,1,1,2,0,2.0,1,1,78,95,94
581,0,********,5,1,1,0,0,1,3.0,1,0,74,77,78
582,0,********,1,0,1,3,2,1,1.0,1,0,63,73,78
583,0,********,0,1,0,2,2,1,2.0,1,2,75,76,81
586,0,********,2,1,1,1,2,1,3.0,1,0,55,73,73
587,0,********,1,0,1,1,1,1,1.0,1,1,43,62,62
588,0,********,4,1,1,4,1,0,1.0,1,1,53,63,65
589,0,********,5,1,1,2,2,1,1.0,2,0,48,66,65
590,1,********,4,0,1,3,2,0,3.0,0,1,56,56,52
591,1,********,5,1,1,3,2,1,5.0,1,0,67,61,48
592,1,********,1,1,1,1,0,1,2.1458942516082424,2,0,65,66,62
593,0,********,6,1,2,1,2,1,3.0,0,0,74,76,73
594,0,********,1,1,0,1,1,0,2.0,0,0,94,100,100
595,0,********,1,1,0,1,2,1,1.0,1,2,57,80,73
596,1,********,2,0,1,1,1,0,2.0,1,0,30,24,15
597,1,********,5,1,1,1,0,1,1.0,2,0,51,53,46
598,0,********,2,1,1,1,2,1,4.0,1,2,71,78,74
599,0,********,5,1,1,2,2,0,1.0,1,0,65,82,81
600,0,********,3,1,1,2,2,1,1.0,0,1,52,60,63
601,0,********,2,1,1,0,2,0,1.0,1,0,29,29,30
602,0,********,4,1,1,1,2,0,2.0,1,0,76,78,80
603,1,********,2,0,1,1,2,1,1.0,1,0,60,57,51
604,1,********,3,0,0,1,2,2,2.1458942516082424,1,1,81,87,88
605,1,********,5,1,1,0,2,1,3.0,0,1,72,70,60
606,0,********,0,1,1,4,0,1,2.1458942516082424,1,0,82,82,79
607,0,********,3,0,1,1,2,1,1.0,0,0,40,59,55
608,0,********,4,1,2,0,0,1,0.0,0,0,59,63,60
609,0,********,0,1,1,1,1,0,1.0,1,1,57,62,65
610,1,********,4,0,0,1,2,1,5.0,1,0,69,60,63
611,0,********,4,1,1,1,2,1,3.0,1,1,56,58,64
612,1,********,1,1,0,1,2,1,0.0,0,1,91,88,89
614,0,********,0,1,1,1,2,0,4.0,1,0,82,93,93
615,0,********,2,1,1,1,2,1,1.0,1,0,60,68,72
616,0,********,1,1,1,2,2,2,4.0,1,0,37,45,38
617,1,********,1,1,1,4,2,0,3.0,2,0,88,78,83
618,1,********,3,1,1,1,2,1,1.0,1,0,95,82,86
619,1,********,0,0,0,1,0,0,3.0,2,1,61,70,64
620,0,********,2,0,1,2,2,1,2.0,1,2,36,61,55
621,1,********,6,0,1,2,1,2,3.0,0,0,63,63,57
622,1,********,2,0,0,1,2,1,2.0,0,2,59,51,53
623,1,********,4,1,0,0,0,1,4.0,0,0,97,94,83
624,0,********,1,0,1,1,1,0,2.0,0,1,60,57,62
625,1,********,4,1,0,1,1,1,0.0,2,1,99,96,99
626,1,********,0,0,0,0,0,1,1.0,1,0,66,68,61
627,1,********,0,1,1,0,2,0,1.0,1,3,61,48,46
628,1,********,4,0,1,1,1,0,2.0,1,0,50,57,47
629,0,********,5,1,0,1,1,1,0.0,1,0,45,51,56
630,1,********,4,1,1,2,0,1,1.0,0,0,64,63,68
631,1,********,2,1,1,3,1,1,2.0,0,0,81,60,66
632,0,********,1,1,0,1,2,1,2.0,1,2,67,75,82
633,0,********,2,1,1,1,2,0,5.0,1,0,75,88,85
635,1,********,2,1,1,1,2,1,0.0,1,0,71,74,64
637,0,********,5,1,0,2,0,2,2.0,0,1,75,89,84
638,1,********,4,1,2,1,1,1,2.0,0,0,88,77,75
639,0,********,6,1,1,2,0,1,2.0,1,0,73,72,71
640,1,********,2,1,1,2,2,0,3.0,1,2,42,52,52
641,0,********,0,0,0,4,2,1,1.0,1,2,76,89,91
642,0,********,5,0,1,1,0,1,2.0,0,1,67,78,75
643,0,********,2,1,0,2,1,1,2.1458942516082424,0,0,76,80,82
644,1,********,2,1,1,2,2,1,1.0,1,1,67,64,58
645,0,********,1,1,0,1,0,1,1.0,1,0,63,79,78
646,0,********,0,1,1,1,1,1,4.0,1,2,62,72,67
647,0,********,6,0,1,2,2,1,2.0,0,1,62,61,66
648,0,********,2,1,1,2,1,1,2.0,0,0,51,53,56
649,0,********,4,1,0,0,0,1,2.1458942516082424,0,0,66,77,78
650,1,********,5,0,0,2,2,1,3.0,2,2,52,56,54
651,0,********,2,1,0,1,1,1,7.0,0,0,70,81,77
652,0,********,4,1,0,1,2,1,2.0,1,1,82,84,96
653,0,********,0,1,0,2,2,0,2.0,1,0,65,70,74
654,0,********,5,1,1,0,2,1,1.0,1,0,73,79,79
655,0,********,4,1,1,1,2,0,1.0,1,3,62,67,67
656,1,********,0,0,1,1,2,0,5.0,1,2,79,68,65
657,1,********,5,1,1,1,2,0,1.0,1,2,71,66,62
658,0,********,0,0,1,1,3,1,3.0,1,0,43,60,58
659,1,********,0,1,1,0,2,1,4.0,0,0,90,87,85
661,1,********,5,1,1,1,0,0,2.0,2,0,70,65,61
662,0,********,4,0,1,0,1,1,2.0,0,1,54,70,69
663,0,********,2,1,1,4,2,1,5.0,1,0,65,69,67
664,1,********,0,1,1,1,1,1,1.0,0,3,82,63,64
665,0,********,5,0,0,2,2,0,2.0,2,0,50,60,60
666,0,********,4,0,0,1,2,1,2.0,1,0,63,73,71
667,0,********,1,0,1,1,2,0,4.0,1,1,74,83,85
668,1,********,4,1,1,2,1,1,5.0,2,0,75,75,62
669,1,********,0,1,0,2,2,1,3.0,0,0,81,72,77
670,0,********,2,0,1,1,0,0,2.0,1,1,62,73,64
671,1,********,0,0,1,1,2,1,0.0,1,1,50,56,49
672,0,********,4,1,1,1,1,1,1.0,0,0,71,79,77
673,0,********,0,1,2,1,2,0,2.0,0,0,65,84,84
674,0,********,2,1,0,0,1,1,2.0,0,0,71,78,79
675,0,********,4,1,0,1,2,1,2.0,2,0,50,64,66
676,0,********,4,1,0,0,2,1,2.1458942516082424,1,0,73,78,76
677,0,********,6,1,0,2,2,0,1.0,1,2,72,83,77
678,1,********,0,0,2,1,1,1,1.0,2,0,83,76,79
679,1,********,4,0,2,0,2,1,3.0,1,0,63,61,60
680,0,********,2,1,1,0,1,1,6.0,1,1,66,71,74
682,1,********,2,1,1,0,1,1,2.0,1,0,63,55,55
683,0,********,6,0,0,0,1,1,2.0,0,0,29,40,45
684,1,********,4,1,2,1,1,1,1.0,1,1,61,65,68
685,0,********,3,1,0,2,2,1,2.0,1,2,97,100,100
686,1,********,4,1,0,2,2,1,0.0,1,0,85,75,68
687,1,********,0,0,1,0,1,1,2.0,1,2,81,80,76
688,1,********,2,0,1,0,2,1,2.0,1,0,53,58,44
689,1,********,4,0,1,1,2,1,3.0,0,0,93,90,83
690,0,********,0,1,1,1,0,1,5.0,1,0,47,52,51
691,0,********,0,0,1,1,2,0,1.0,0,1,70,74,76
692,0,********,6,0,0,0,2,1,0.0,0,2,67,75,82
693,0,********,0,1,1,1,1,1,2.0,1,0,79,78,74
694,0,********,5,1,1,2,2,1,1.0,1,0,49,63,56
695,0,********,4,0,1,1,3,0,2.0,1,2,81,90,87
696,0,********,0,1,0,1,2,1,1.0,1,1,72,80,88
697,0,********,1,1,1,4,2,0,3.0,0,1,57,70,68
698,0,********,0,1,0,1,2,1,2.0,1,0,57,78,79
699,1,********,2,0,1,0,0,1,3.0,0,0,64,65,57
700,0,********,1,1,0,2,1,1,4.0,1,0,81,82,84
701,0,********,5,1,1,1,0,0,2.0,1,3,55,65,70
702,1,********,1,1,0,1,1,1,2.1458942516082424,1,1,86,83,87
703,0,********,6,1,2,1,0,1,2.0,0,0,61,63,65
704,0,********,5,0,0,1,2,1,3.0,1,1,57,62,62
705,1,********,6,0,1,2,1,1,2.0,1,0,63,73,66
706,1,********,2,1,1,1,1,1,2.0,0,0,47,34,36
707,1,********,4,1,2,1,2,1,3.0,0,0,66,59,52
708,1,********,2,1,1,1,0,1,2.0,1,1,83,84,75
709,0,********,0,0,0,0,2,1,0.0,1,0,42,61,58
710,1,********,4,1,0,0,2,1,0.0,2,0,93,84,90
711,0,********,5,1,0,0,2,1,2.0,1,0,80,85,85
712,0,********,4,1,1,1,2,1,3.0,1,0,98,100,99
713,1,********,3,1,1,0,2,0,1.0,1,1,79,81,84
714,0,********,5,1,0,1,1,0,1.0,1,2,63,72,77
715,0,********,0,0,0,1,1,1,0.0,0,1,75,93,87
716,1,********,0,1,0,0,0,1,1.0,2,1,68,75,68
717,0,********,0,1,0,2,2,1,4.0,0,0,96,96,99
718,0,********,2,1,1,3,1,1,3.0,2,0,78,77,75
719,1,********,0,0,0,0,0,2,0.0,1,1,85,70,76
720,0,********,4,0,1,1,1,0,2.0,0,0,63,73,71
721,1,********,5,0,0,1,1,1,1.0,1,0,56,59,60
722,0,********,5,0,2,2,1,1,2.0,1,1,73,89,88
723,1,********,2,1,1,1,1,0,2.0,1,0,51,48,43
724,1,********,4,1,1,0,2,1,4.0,1,2,48,43,41
725,1,********,4,1,0,1,0,1,4.0,2,1,76,71,67
726,0,********,6,1,0,2,2,1,3.0,1,2,66,76,78
727,1,********,5,1,0,1,1,1,0.0,1,0,70,51,58
728,0,********,2,0,1,2,2,1,1.0,0,1,70,90,82
729,1,********,4,1,1,2,1,0,3.0,0,1,52,38,37
730,0,********,0,0,0,0,2,1,5.0,0,1,65,75,78
731,1,********,5,0,1,0,2,2,0.0,2,1,53,45,42
732,0,********,4,1,0,1,0,1,2.0,0,2,86,88,93
733,1,********,6,1,1,0,2,1,2.1458942516082424,2,0,55,47,44
734,0,********,4,0,1,1,0,1,1.0,1,2,52,57,56
735,1,********,3,1,2,1,2,0,5.0,0,1,64,56,57
736,1,********,0,1,1,1,1,1,0.0,2,0,94,80,86
737,0,********,4,0,0,1,2,0,6.0,1,0,53,66,73
738,1,********,0,1,1,1,3,0,2.0,1,0,81,71,73
739,1,********,2,0,1,1,1,1,0.0,0,0,62,60,56
740,1,********,1,1,1,1,0,1,2.0,2,2,79,72,71
741,0,********,0,0,1,1,2,1,1.0,1,0,37,57,56
742,0,********,2,1,1,1,2,1,4.0,0,0,81,84,82
743,0,********,0,1,0,1,2,1,4.0,1,0,59,73,72
744,1,********,4,0,1,1,1,1,2.0,0,0,56,55,48
745,1,********,0,1,1,4,1,0,4.0,0,1,71,78,74
746,1,********,2,1,1,1,1,1,1.0,2,0,71,76,72
747,1,********,4,1,1,1,2,1,1.0,1,0,69,64,68
748,0,********,1,0,1,1,2,0,4.0,1,0,50,60,59
749,1,********,4,1,0,1,2,1,4.0,1,0,87,84,86
750,1,********,5,1,0,1,2,0,2.0,1,3,71,69,68
751,1,********,4,1,1,4,0,1,1.0,0,2,67,71,64
752,1,********,3,0,0,2,0,1,1.0,0,3,77,77,75
753,0,********,5,1,0,1,2,0,1.0,0,0,77,90,85
754,1,********,0,0,1,2,1,1,4.0,1,0,59,55,54
755,0,********,0,1,1,1,2,1,4.0,1,2,86,96,93
756,1,********,4,1,1,1,2,0,2.0,0,2,56,58,53
757,1,********,1,0,0,1,2,0,2.1458942516082424,2,0,70,68,72
758,0,********,4,0,0,1,1,1,5.0,0,0,53,59,66
759,1,********,4,1,0,4,2,1,1.0,1,0,69,77,77
760,0,********,2,0,1,1,2,1,1.0,1,0,53,72,64
761,0,********,5,1,1,4,2,1,1.0,1,0,48,58,54
762,1,********,5,1,0,2,0,0,4.0,1,0,75,79,83
763,0,********,2,1,1,0,0,1,2.0,0,0,60,61,61
764,1,********,4,1,1,1,2,1,0.0,1,0,60,63,59
765,0,********,2,1,1,1,2,1,0.0,1,0,74,72,72
766,0,********,2,1,0,3,1,1,1.0,2,1,57,74,77
767,1,********,2,1,0,2,2,1,0.0,1,0,76,62,60
768,0,********,5,1,1,1,0,1,1.0,0,2,67,70,74
769,1,********,4,0,1,4,0,1,1.0,1,0,56,59,55
770,1,********,2,1,1,4,2,1,0.0,0,1,50,47,48
771,1,********,1,1,1,1,1,1,3.0,1,2,79,75,77
772,0,********,5,0,0,1,0,1,0.0,1,1,48,65,68
773,0,********,1,0,1,1,2,1,3.0,1,0,62,78,79
774,1,********,6,1,1,2,0,0,3.0,1,0,64,64,58
775,0,********,5,0,1,1,1,1,4.0,0,1,48,57,55
776,0,********,2,1,2,2,1,0,1.0,0,1,65,71,70
777,0,********,4,0,1,2,1,0,4.0,0,0,36,44,44
778,0,********,6,1,0,1,2,1,2.1458942516082424,2,2,74,80,83
779,1,********,0,1,0,3,1,0,1.0,1,0,96,86,84
780,0,********,0,0,1,4,1,0,2.0,1,0,47,56,58
781,0,********,3,1,1,1,2,1,1.0,1,1,75,90,84
782,0,********,6,0,0,1,2,0,4.0,1,0,76,85,82
783,0,********,0,1,0,1,2,1,4.0,1,0,52,59,62
784,1,********,1,1,0,1,2,0,3.0,1,1,88,79,77
785,0,********,5,1,0,1,2,0,2.0,0,0,32,51,44
786,0,********,5,0,1,1,1,1,1.0,1,0,74,80,78
787,0,********,4,1,1,2,1,0,4.0,0,1,18,37,32
788,1,********,0,0,2,2,1,1,1.0,1,0,70,65,62
789,0,********,3,0,1,1,2,1,3.0,0,0,52,65,61
790,0,********,2,1,1,4,2,1,2.1458942516082424,0,2,49,62,61
791,0,********,4,0,1,0,1,1,2.0,1,2,63,67,73
792,1,********,2,0,1,1,1,1,0.0,1,1,65,73,69
793,1,********,5,1,0,1,0,0,1.0,0,1,83,81,73
794,0,********,2,1,1,3,1,1,1.0,1,0,43,52,52
795,0,********,0,0,0,0,1,0,3.0,0,0,58,69,74
796,1,********,2,1,1,0,2,1,0.0,0,0,70,70,70
797,0,********,0,0,1,1,2,1,0.0,1,0,70,84,81
798,1,********,6,1,1,1,2,0,4.0,0,0,69,60,54
799,0,********,0,1,1,1,0,1,2.1458942516082424,1,0,50,54,55
800,1,********,5,1,0,4,3,0,2.0,2,0,67,73,68
803,0,********,4,1,1,1,1,1,1.0,1,0,84,86,89
804,0,********,4,1,1,4,0,1,3.0,1,0,70,74,76
805,1,********,4,0,1,0,2,1,3.0,2,1,72,79,72
806,0,********,4,0,1,2,2,1,2.0,1,1,62,72,73
807,0,********,2,0,1,0,2,0,4.0,2,2,42,45,40
808,1,********,2,1,1,1,2,1,5.0,0,0,90,75,69
809,1,********,1,1,1,1,2,1,3.0,1,0,59,54,51
810,1,********,5,1,1,1,2,0,1.0,0,0,51,31,36
811,1,********,2,0,1,2,2,1,1.0,1,2,46,47,49
812,0,********,3,1,0,1,1,1,3.0,1,1,53,63,67
813,1,********,5,1,0,1,2,1,2.0,1,2,89,85,77
814,0,********,2,1,1,1,2,1,2.1458942516082424,1,2,74,81,84
815,1,********,5,1,0,1,1,0,2.0,2,0,96,87,89
817,1,********,1,0,0,1,1,1,0.0,1,0,62,71,77
818,0,********,2,0,1,4,2,1,1.0,0,0,60,72,68
819,0,********,5,1,1,1,2,0,3.0,0,1,74,89,86
820,0,********,5,1,0,0,3,1,3.0,1,0,85,90,92
822,1,********,4,0,0,1,1,1,1.0,0,0,50,52,52
824,0,********,5,0,1,3,2,0,3.0,0,2,49,58,53
825,1,********,2,1,1,2,1,2,0.0,1,1,61,66,58
826,0,********,0,0,0,4,2,1,3.0,1,0,56,68,70
827,0,********,5,1,1,1,1,1,2.0,1,1,64,68,76
829,1,********,5,1,1,1,1,1,0.0,1,1,67,53,53
830,0,********,4,0,1,2,1,1,3.0,1,2,64,61,59
831,0,********,1,0,0,1,1,2,2.1458942516082424,1,0,76,87,91
832,1,********,1,1,1,0,0,1,1.0,1,2,63,59,57
834,1,********,4,1,1,2,1,1,2.0,1,0,59,50,46
835,0,********,2,1,0,2,1,1,2.0,1,0,61,64,75
836,1,********,2,1,1,2,1,0,3.0,0,2,77,65,59
837,0,********,2,1,0,1,1,1,6.0,1,2,79,84,82
838,1,********,0,0,0,0,1,1,1.0,1,1,57,56,53
840,0,********,2,0,1,0,2,1,4.0,1,0,39,52,46
841,1,********,5,1,1,1,1,1,0.0,1,0,65,58,52
842,0,********,2,0,0,1,2,0,2.0,0,2,23,44,36
843,1,********,4,0,0,2,2,1,2.0,1,2,76,78,77
844,0,********,5,0,0,2,1,1,0.0,1,1,39,64,64
845,1,********,3,1,1,0,2,1,1.0,0,1,88,85,84
846,1,********,3,1,0,1,2,1,7.0,0,0,91,85,85
848,0,********,2,1,1,1,1,0,4.0,0,0,60,73,69
849,1,********,0,1,1,2,1,1,0.0,1,0,82,76,70
850,1,********,3,1,1,1,0,1,2.0,2,0,69,67,67
851,0,********,2,1,1,1,2,1,3.0,0,1,59,66,61
852,0,********,4,1,1,1,1,0,1.0,2,1,86,84,93
853,1,********,5,1,1,1,0,0,2.0,0,1,77,65,58
854,1,********,5,1,1,4,2,1,2.0,1,0,62,64,55
855,0,********,1,1,1,1,1,1,0.0,0,1,96,96,96
856,1,********,4,0,1,1,1,0,1.0,1,0,77,69,66
857,0,********,1,1,1,1,1,0,2.0,0,0,66,80,83
858,1,********,2,1,0,0,1,2,3.0,1,0,53,49,47
859,1,********,0,0,1,1,2,1,3.0,1,0,87,73,72
860,0,********,0,1,1,0,0,1,2.1458942516082424,1,0,51,61,51
861,0,********,3,0,1,1,2,1,4.0,1,2,83,87,88
862,1,********,1,0,0,2,2,0,2.0,0,1,37,41,37
863,0,********,4,1,0,2,1,1,1.0,0,1,70,70,80
864,1,********,0,1,1,1,1,1,3.0,1,0,99,94,93
865,1,********,6,1,0,1,0,0,3.0,1,0,79,80,85
867,1,********,0,1,1,0,1,0,1.0,2,1,60,41,41
868,1,********,0,0,0,1,2,1,3.0,1,2,80,75,73
869,1,********,0,0,1,1,1,2,2.0,1,2,51,52,53
870,1,********,2,1,1,1,2,1,1.0,1,0,59,58,47
872,1,********,0,1,0,1,2,1,1.0,0,0,82,84,78
873,1,********,0,0,1,1,0,1,1.0,1,1,84,87,78
874,0,********,1,0,1,1,2,1,3.0,0,1,41,61,59
875,1,********,6,0,1,1,2,0,7.0,1,0,80,64,66
876,1,********,4,1,1,1,2,1,3.0,1,0,81,82,84
877,1,********,5,1,1,1,2,1,2.0,0,0,57,61,54
878,0,********,5,1,1,2,1,0,3.0,0,3,60,73,82
879,0,********,0,1,1,1,2,0,3.0,1,0,64,76,74
880,1,********,1,1,0,1,2,1,3.0,1,1,61,63,64
881,0,********,1,1,0,2,1,0,3.0,1,1,70,69,70
882,0,********,2,0,1,1,1,1,5.0,0,2,67,75,74
883,1,********,1,0,1,1,2,1,1.0,1,2,56,46,44
884,0,********,0,1,1,2,0,1,0.0,2,1,47,49,51
885,0,********,0,1,0,1,2,0,2.1458942516082424,1,0,62,76,80
886,0,********,0,1,0,1,1,1,2.1458942516082424,1,2,98,100,99
888,0,********,4,0,1,1,2,0,3.0,1,0,69,65,74
889,1,********,2,0,1,0,2,0,3.0,1,1,42,50,47
890,0,********,4,1,0,1,1,0,1.0,0,0,88,86,93
891,0,********,0,1,1,1,1,1,1.0,1,0,87,93,87
892,0,********,3,0,1,1,2,1,2.0,1,3,50,68,75
893,1,********,5,1,0,0,2,1,0.0,0,2,90,75,76
894,0,********,0,1,1,0,0,1,3.0,1,1,55,60,65
895,0,********,6,0,1,0,1,0,5.0,0,0,32,34,38
896,1,********,2,0,1,4,1,1,3.0,1,0,37,29,27
897,0,********,5,0,0,2,1,1,3.0,0,1,62,77,79
898,1,********,6,1,0,1,2,0,3.0,1,1,64,53,61
899,0,********,5,1,0,2,2,1,1.0,0,0,65,78,82
900,1,********,3,1,1,1,2,0,3.0,0,0,85,84,89
901,0,********,3,1,1,1,2,1,2.0,1,0,73,79,76
902,0,********,2,0,0,1,2,1,0.0,2,1,32,47,40
903,0,********,1,0,0,0,2,1,0.0,0,0,93,100,100
904,0,********,5,0,1,0,1,1,4.0,1,0,69,85,86
905,1,********,6,1,1,2,0,1,2.0,0,1,82,74,73
